23733
8810	12929	3
56796	36059	3
8316	2872	6
28371	1202	3
14898	19	5
50878	135	5
64842	1750	6
16291	13530	3
45567	1735	3
33379	10585	6
37180	50063	6
33262	135	5
51894	9944	6
10809	37379	0
71943	9	3
14467	66271	12
41911	23451	0
26113	38206	1
70777	446	6
73951	33018	8
71836	14038	3
45843	135	5
34471	70933	3
34619	10185	6
67456	510	3
16205	7824	6
55629	135	5
6561	4041	3
7477	135	5
29217	4070	6
9109	5525	1
6641	4145	1
24845	11129	8
3238	42791	12
40547	5312	8
64569	2222	3
45274	135	5
53454	34751	6
65260	135	5
20336	63875	0
18605	73005	8
28197	38001	0
34221	3169	6
70309	135	5
27119	40681	3
74315	135	5
30758	19	5
1422	135	5
37086	19	5
68118	49578	1
48890	44	3
22444	3054	6
42450	1085	6
56081	38762	0
26724	135	5
61095	190	3
26615	135	5
44322	3262	3
19228	24120	1
49428	135	5
66857	3547	3
13103	1085	6
36246	38	3
31900	11489	8
74908	36970	6
5079	135	5
49857	2893	1
47710	5758	6
7952	55690	3
6264	19	5
64428	135	5
18141	3120	1
41491	18689	8
19287	1575	0
59192	51602	3
49158	7	3
42692	45730	6
35045	135	5
41	50495	3
14370	19	5
19134	16666	1
28140	135	5
68646	6467	3
56106	135	5
35077	13004	3
60872	135	5
59934	2132	0
18990	66716	12
65652	135	5
787	13422	12
5465	10333	3
22903	577	3
59619	35826	6
28496	4581	3
19594	135	5
11235	17526	3
45850	10969	6
48727	18083	6
60490	23673	3
56126	19	5
3723	40945	3
17076	11767	6
68981	51033	3
45722	135	5
43655	25986	8
34647	135	5
22640	360	3
28606	71701	0
15974	27073	8
53990	135	5
35640	4247	1
12072	54252	0
11542	5022	1
45479	22561	12
34264	43648	6
47861	6147	8
21279	135	5
15327	5690	6
22120	17230	3
74703	60957	3
47258	135	5
10726	52694	6
18557	944	3
16374	2872	6
6332	33	3
64658	97	6
2875	151	6
26110	8158	3
43674	3105	12
23955	135	5
59842	32543	3
17836	12533	0
53235	135	5
5141	2388	6
49392	6921	3
24296	38005	3
17000	64948	3
18683	2372	6
61900	135	5
44191	135	5
17082	26761	1
35537	54	6
72469	135	5
9001	2850	3
52529	135	5
64986	45775	8
37789	72119	3
28085	50	6
64566	28985	6
73016	135	5
20854	50063	6
47003	35805	8
18670	131	3
19137	5613	12
28350	52637	3
24756	56545	3
21132	453	3
50161	19	5
23945	63017	6
52262	43677	3
67117	3557	3
61248	135	5
66309	135	5
19614	135	5
19246	10536	3
14080	24571	3
25060	44349	8
30939	1023	3
62501	38738	8
43581	31433	3
66518	135	5
4287	2677	0
5089	19	5
953	63096	3
68022	24454	6
56204	74684	1
21347	69650	8
61261	61405	8
30189	135	5
23808	2437	3
63867	4750	3
72530	6460	3
27927	11166	0
61508	19387	12
17956	40945	3
56462	135	5
54196	8158	3
12840	36240	0
36385	2132	0
55482	41776	6
40748	837	6
71324	135	5
42858	50818	3
69750	420	3
20327	8264	6
181	1011	12
25190	4612	6
33881	17346	3
910	40022	3
49198	7788	6
59314	52637	3
50935	950	3
70368	135	5
54456	26231	1
63717	71832	0
64042	135	5
32322	4145	1
17543	7982	0
66489	35826	6
9126	135	5
10049	135	5
55419	16226	3
40762	135	5
12166	62276	6
2582	27741	6
20194	135	5
37809	135	5
48244	135	5
57959	510	3
41762	33739	1
11160	4782	6
15374	51602	3
35037	135	5
50682	20476	3
72156	36165	6
4021	5838	6
52749	135	5
48605	5202	3
60117	51299	3
10436	528	6
6992	6614	0
53156	15	3
24719	6467	3
8958	60336	3
15313	135	5
27639	135	5
32682	61831	8
28438	135	5
41281	135	5
69183	135	5
55898	15618	6
36954	3189	8
28989	58325	6
20505	44068	0
25687	44971	1
16500	52189	0
47054	2388	6
35382	23673	3
73794	61467	0
64734	1357	6
69874	61467	0
41774	61467	0
12539	135	5
64558	75036	12
53368	70933	3
63628	36793	6
45748	24926	6
28621	21152	3
30463	34507	3
6278	28929	0
7271	14840	6
24852	19	5
67532	19387	6
34344	11914	6
24192	46277	6
41141	1771	1
44535	43350	6
25903	135	5
20374	21041	3
40269	63413	3
53474	151	6
55886	4939	3
10080	3169	6
56663	135	5
64603	374	3
71343	135	5
8835	49912	6
14096	4464	1
61962	135	5
33288	27688	12
67030	2338	6
17055	26188	3
6798	33669	3
54713	31433	3
43951	48415	8
24935	66322	3
14700	9944	6
34082	14847	6
41714	11992	6
58931	11992	6
23228	58266	3
30926	195	6
34861	8130	3
42419	23689	8
15831	58325	6
14176	21	6
26426	135	5
21527	135	5
13434	1202	3
9118	72417	1
30056	27131	3
62744	4245	6
24274	70990	6
25059	27741	6
47869	23503	3
38938	16371	3
34056	3897	6
63568	9033	12
17829	36588	3
31403	2464	1
19759	7982	0
74806	135	5
55199	3276	8
52359	72107	3
18427	135	5
23575	24367	6
37537	6003	3
40946	54342	8
874	80	3
4477	3726	8
15818	135	5
34830	6988	3
29008	72107	3
262	12053	3
25904	2053	3
21422	48904	8
3987	17233	12
49372	40022	3
2980	56810	1
50873	52637	3
51869	19	5
56983	135	5
23805	36793	6
15374	19	5
60705	135	5
51310	12379	3
29377	135	5
66142	49425	3
14311	1357	6
57211	135	5
18421	19387	6
33985	70496	3
7394	135	5
74195	135	5
63262	27178	6
37259	4488	3
15163	966	6
6664	56442	3
23845	135	5
11808	60841	8
26284	135	5
28896	34541	3
10310	40189	3
13461	2338	6
9026	173	6
32786	61229	3
73202	5346	0
58702	7747	1
52537	6147	8
54132	52694	6
1512	19	5
42593	29677	6
13513	135	5
73093	13331	8
45710	817	0
26254	19387	6
51638	135	5
61413	135	5
46023	135	5
65038	135	5
63700	7985	6
2327	1328	0
346	68822	6
49653	23991	12
9083	135	5
69921	2677	0
18790	29971	6
31922	135	5
52391	11182	6
73904	12008	8
7160	1167	8
31496	135	5
54934	31223	3
64428	473	3
11137	4505	1
22794	27080	6
33046	50834	3
19682	1904	6
6683	135	5
55990	135	5
51470	1265	8
42742	69866	6
31139	33669	3
46856	48084	0
6986	25611	3
9922	135	5
71434	36165	6
31408	1217	8
21101	135	5
47181	12972	3
64930	4037	6
45913	837	6
54613	135	5
10656	33669	3
14879	67376	3
56482	27080	6
29619	135	5
36620	44327	8
22256	1147	0
32978	3054	6
63900	135	5
72798	72119	3
70455	40898	3
5959	19	5
37005	34744	0
27697	40588	3
56847	135	5
46489	5346	0
42104	495	3
21615	60559	3
29914	151	6
40985	135	5
45962	135	5
43565	21765	3
22796	14866	8
22216	135	5
32808	16103	6
55597	29091	8
64516	10585	6
63344	4646	3
24563	16833	3
60353	21229	6
32899	135	5
24204	19601	0
22610	135	5
64058	36793	6
44865	135	5
36039	36970	6
12763	135	5
35432	135	5
50310	7103	8
67137	41776	6
8937	19	5
24555	870	3
35952	40161	1
41601	135	5
60014	1955	6
56793	12117	3
64494	72417	1
59749	135	5
6286	106	6
33736	976	0
27689	144	0
67210	72845	3
65453	14840	6
41212	49578	1
53217	135	5
13723	64869	1
34134	26169	6
10219	2839	3
24567	9249	8
5926	4289	6
12203	12578	0
30104	15629	3
7431	8158	1
10366	6614	0
16127	12972	3
2898	2203	3
3686	19	5
12709	19162	8
5467	13502	8
49653	3776	0
44003	5312	8
9691	8890	6
48248	18451	12
36202	10585	6
2526	40741	3
47450	135	5
44781	26799	6
63834	173	6
25180	135	5
37455	409	6
49363	135	5
33588	4386	3
13655	97	6
21894	135	5
13589	28712	6
20487	135	5
6107	264	6
27003	7814	1
23779	13530	3
4541	10686	3
21677	601	0
51800	33312	0
56043	135	5
38696	42962	3
51626	7556	0
42692	46130	8
55195	32543	3
55469	17	3
60864	36165	6
42880	62771	3
24204	2146	3
8489	135	5
70424	1199	6
46893	6088	3
19456	21152	3
21260	40588	3
12548	3307	8
38379	40898	3
24390	40	1
21504	70295	3
47400	97	6
14342	135	5
6553	38373	3
38108	39719	3
34959	21626	6
34812	135	5
60427	135	5
62974	3582	3
17022	66322	3
64218	135	5
30395	135	5
68673	135	5
63692	4612	6
17321	24578	8
5985	135	5
20520	48658	6
35077	106	6
63175	7725	6
53938	2963	6
23279	2034	6
41482	1227	6
10589	3657	3
56911	10933	3
53644	190	3
18972	670	3
63448	38722	8
33872	3300	6
43185	5655	3
1128	2099	3
62589	61698	12
44320	4847	6
29196	2503	0
29823	7650	8
69361	16860	3
21114	63046	8
51894	135	5
14550	230	3
56455	15915	3
47617	33786	6
3943	135	5
34648	135	5
44999	135	5
53808	178	3
18986	4981	0
24421	19	5
1106	5292	3
38483	23503	3
99	13514	3
20307	53852	0
73166	11892	8
32201	235	1
69628	135	5
14292	2356	3
21034	135	5
38651	62276	6
54209	135	5
9350	16103	6
65395	135	5
71436	709	6
42884	33986	3
65581	2633	3
31412	22119	1
29683	18053	3
46107	19	5
27745	14895	3
66399	23694	3
63623	49485	1
30499	1710	6
45161	135	5
24572	135	5
26045	74009	8
63185	43677	3
69148	135	5
2124	1733	1
34367	70031	12
16626	135	5
4497	11462	6
71951	60336	3
20533	1922	6
71489	70990	6
67375	7886	3
59702	3425	6
61547	6988	3
45404	135	5
37554	135	5
24884	4858	6
12545	10472	3
16724	135	5
51327	29167	3
7116	3214	3
56557	69154	3
47940	3566	3
37415	12008	8
73379	9249	8
7804	29381	3
36174	135	5
29733	36970	6
5008	40758	12
6888	135	5
25806	21765	3
48018	135	5
24056	4667	8
39223	54252	0
65519	26169	6
54654	10969	6
70717	135	5
71280	11610	8
12344	151	6
48076	135	5
40538	45133	6
10702	19	5
49701	9	3
16089	9386	3
56128	16833	3
20128	40588	3
57415	6666	1
5799	178	3
29483	409	6
22099	2490	1
52000	135	5
10637	135	5
27662	69866	6
46936	24909	1
42285	68822	6
52281	9694	3
28071	10139	12
51743	24213	1
16259	33312	0
54628	49912	6
42167	51299	3
12343	10082	3
26896	5838	6
37298	15741	12
66184	19	5
32972	135	5
64392	5074	3
47474	25324	3
32256	4253	3
45522	6490	8
19531	11182	6
41043	74707	6
37960	17095	3
50915	29675	6
35814	2372	6
9522	69889	12
23680	135	5
44178	4247	1
33173	62276	6
43033	38001	0
52889	1330	3
44581	3596	1
41554	25324	3
74539	135	5
15709	135	5
45182	19445	6
47430	1597	6
27692	135	5
58921	15293	3
57830	63875	0
351	49784	3
48317	19558	8
49167	25662	3
53974	26616	1
12814	19	5
65198	7	3
26203	32195	0
42666	135	5
57956	19	5
54337	9996	3
41819	29398	6
26161	565	3
63366	1383	3
48327	41236	3
16455	1488	1
25911	135	5
22643	4041	3
553	40022	3
1515	66366	3
24761	135	5
39292	2790	8
56985	48120	1
22533	44667	3
6882	2850	3
16565	70654	1
71569	7982	0
63198	14847	6
34151	61229	3
10387	2442	6
4805	135	5
60464	135	5
5519	5422	1
31561	46734	3
71026	35826	6
53656	135	5
63535	382	3
20464	2427	3
17692	2203	3
8014	587	6
8621	51286	1
55001	50834	3
22701	69633	3
31448	45971	1
12763	21727	0
32167	135	5
74297	17095	3
58429	135	5
13495	16666	1
46171	13542	8
71925	135	5
54393	135	5
51518	26505	1
33196	135	5
31010	9996	3
17914	3222	3
37769	26169	6
33984	135	5
72984	8487	1
70057	135	5
4757	3859	3
51420	70	6
60091	4308	3
68960	19	5
12520	2372	6
25948	135	5
58854	135	5
50269	14196	1
27982	2196	3
4259	37708	6
67759	135	5
39164	32746	0
61242	4070	6
29104	135	5
8668	28718	3
38818	11714	8
35095	2074	1
36406	2850	3
57802	44	3
56722	135	5
52531	944	3
67758	135	5
16708	9386	3
14830	135	5
30942	4184	8
39490	52937	6
1793	135	5
39016	135	5
36912	23656	8
7615	44068	0
10466	36970	6
73374	20289	3
47150	4531	6
31675	1520	3
67844	64086	3
57418	45386	12
19412	3527	8
44564	31367	6
11850	135	5
11097	70933	3
47971	37347	3
62776	12154	3
40299	1109	3
70234	19	5
42386	25784	8
25391	1199	6
33900	135	5
55567	135	5
43783	16103	6
58375	41004	0
19584	4070	6
65225	44	3
767	30713	12
24710	1085	6
57293	66322	3
24503	28712	6
19364	36588	3
22726	23920	3
42386	1943	0
13255	17275	1
20497	5509	8
49579	135	5
66006	135	5
4231	151	6
865	71832	0
7512	35472	8
22664	135	5
12045	6490	8
24240	38001	0
48738	135	5
50672	34213	0
17852	5312	8
313	29677	6
74375	135	5
50259	135	5
37214	3557	3
36860	3241	0
45639	1210	3
66127	11182	6
5283	151	6
25236	17800	1
35268	135	5
73009	135	5
4399	44090	12
34135	31	3
27062	19694	8
63853	45730	6
16529	292	0
57547	11182	6
35118	11892	8
29295	19	5
70820	135	5
28821	6988	3
23221	4037	6
3823	135	5
29753	5020	1
41378	6614	0
45298	72523	3
53570	11992	6
30479	16817	8
1995	28929	0
9823	11914	6
9313	19	5
36125	1445	3
71358	2427	3
60166	5020	1
28873	15238	1
39018	58399	3
6556	7433	3
58687	48120	1
64131	13706	6
57712	135	5
8387	70392	3
61479	16760	0
57659	69676	1
45586	3439	3
35699	4384	8
34152	135	5
48891	47457	8
37459	69625	3
53341	13374	8
8661	135	5
28689	12879	8
53334	10086	0
53717	47271	8
59059	42926	3
42262	61467	0
62776	33986	3
74078	32093	8
39207	13527	3
19743	8264	6
69558	135	5
18681	91	6
28860	31792	3
20778	135	5
30383	36165	12
74119	135	5
73152	38993	6
7422	23887	1
9003	10686	3
57736	933	3
57477	135	5
28326	15293	3
71082	4782	12
19580	135	5
24601	4037	6
54620	135	5
39353	31433	3
72895	50511	8
9484	10281	6
12210	31528	6
71891	17	3
60533	48658	6
46232	6574	1
15348	38738	8
7662	10686	3
390	135	5
63807	34507	3
15036	8475	3
14346	135	5
45507	33705	3
47276	19	5
72960	36165	6
3954	135	5
16076	135	5
59701	34507	3
70820	45730	6
27765	68822	6
11014	19	5
23047	11479	6
17847	135	5
31563	13002	1
49974	135	5
6158	59382	3
1275	11676	1
42309	43350	6
2643	135	5
15161	36528	3
68276	135	5
47138	1488	1
38700	2222	3
43352	135	5
20687	5074	3
62268	135	5
15493	135	5
19927	25424	1
27005	38087	3
8716	2176	1
48085	28985	6
54517	35434	12
66683	25662	3
56496	135	5
48563	2503	0
3371	16226	3
47410	9543	6
13892	11832	6
70365	13160	6
43225	4464	1
27023	23920	3
23313	135	5
34760	4153	6
27800	135	5
19564	3582	3
69670	135	5
56064	25314	8
74343	4710	6
46144	16075	8
1662	17738	3
19295	32543	3
39339	1599	1
71142	135	5
17947	69004	8
34653	9543	6
47181	9448	3
63043	42031	3
11585	135	5
68930	19787	8
72264	13146	6
21786	135	5
30442	19	5
16983	29677	6
3701	3120	1
41893	25085	6
21709	45263	0
6610	5379	3
38318	7985	6
33175	28712	6
8866	135	5
65654	135	5
47426	16860	3
21794	5074	3
14828	135	5
57658	135	5
35844	135	5
24783	19	5
33827	1191	8
71424	40960	6
73412	15867	3
49639	58325	6
3777	40161	1
52125	59988	8
74637	195	6
20198	20632	1
62805	10417	1
29099	135	5
1909	1710	6
1211	431	3
26669	135	5
19367	135	5
28503	26188	3
16010	25085	6
73897	363	3
2849	55463	8
46948	15618	6
16480	135	5
12132	33705	3
54251	12578	0
55196	63096	3
40065	13004	3
33927	7313	6
10880	3776	0
10500	40898	3
21388	18659	3
15045	9	3
57345	4070	6
7612	3533	6
16668	28985	6
1686	135	5
45888	135	5
18134	23451	0
47593	61831	8
30232	70606	8
61093	135	5
71580	135	5
61177	135	5
43595	2885	3
48282	43217	1
26882	4862	8
9761	135	5
21185	135	5
69252	1199	6
61006	47192	0
53162	29971	6
740	17969	8
41394	41884	3
30861	131	3
73996	135	5
60850	12206	12
18746	135	5
20193	135	5
33210	135	5
75006	27178	6
26157	56451	3
21218	590	3
15000	36793	6
49816	24926	6
22186	14766	3
15355	135	5
5730	50495	3
65545	12533	0
30031	4593	8
50941	27178	6
69828	135	5
56091	68554	3
22033	34638	0
25228	18689	8
23668	67130	8
6507	135	5
17453	528	12
26192	16103	6
51213	135	5
22206	8728	3
25110	64983	1
9504	135	5
29248	3054	6
25946	1092	3
19904	11182	6
8874	28589	6
8884	190	3
57327	261	1
31074	38993	6
49004	8150	6
24313	13527	3
31511	9829	8
36278	1936	6
47797	3527	8
13531	5808	8
39652	19	5
26052	5623	1
56371	40945	3
25558	106	6
6038	21	6
55812	2563	0
36431	135	5
58910	7725	6
37237	39195	3
29693	45775	8
31737	5074	3
69173	4289	6
60640	3547	3
6022	439	0
57568	6602	6
52841	135	5
54221	10082	3
42925	135	5
34181	135	5
55776	20766	3
30523	56776	12
38068	73018	12
41893	9	3
38212	63413	3
52331	3189	8
7420	1340	1
42632	12929	3
31598	19063	3
12239	23735	1
49655	38098	12
22795	69949	0
31274	91	6
33983	53787	3
7964	61543	3
69992	135	5
32342	3439	3
62260	135	5
28887	59691	1
36218	2970	1
34606	70933	3
17360	72089	6
17856	8150	6
31448	47295	3
42815	56131	3
58829	135	5
14216	63529	0
74549	135	5
24697	2490	1
31335	4368	6
22958	135	5
40012	135	5
61260	27131	3
72796	53440	8
28204	135	5
72627	1	0
23518	19	5
33579	58399	3
62141	68822	6
28326	14633	8
14267	19601	0
29967	6926	1
14935	135	5
13465	135	5
65462	11494	3
41668	52	3
45239	19	5
8380	21727	0
62254	10969	6
61170	135	5
55754	26879	6
27908	7982	0
10645	16166	8
44617	2963	6
71951	446	6
71781	37193	8
67627	19356	3
47909	5063	3
5152	44672	3
43446	4245	6
29584	45091	6
29602	135	5
5921	10011	8
56716	11610	8
69231	19	5
26875	58682	8
9446	23887	1
30717	9727	8
71906	19	5
28056	135	5
863	135	5
42244	1597	6
32169	17978	8
63898	10655	6
2236	135	5
73081	1904	6
43057	46782	8
36662	5946	8
12149	1340	1
66936	86	0
73869	27131	3
19434	4245	6
8081	20289	3
30353	135	5
8247	135	5
19557	7982	0
27495	38087	3
31728	173	6
47843	477	3
46202	135	5
66387	5838	6
10609	6371	8
23483	19	5
41082	50461	1
1694	18711	6
16808	3879	8
50944	8337	8
42986	635	3
30391	5022	1
72234	7548	6
13179	10147	1
4504	13706	6
30022	5690	6
48861	135	5
43119	23659	3
54065	66716	12
40467	135	5
23961	18443	3
65005	10585	6
18684	72	8
40693	5227	8
27643	61229	3
63951	135	5
17864	135	5
49195	43648	6
53182	24532	1
50504	3684	3
52376	23314	3
43883	4935	8
10129	48704	3
20333	195	6
14649	74707	6
71117	17233	12
71498	51033	3
23114	5758	6
28145	27400	8
12916	135	5
56203	4556	0
14133	587	6
56821	135	5
31253	135	5
17039	5183	1
47411	52937	6
24215	1658	3
2597	5635	12
74212	14315	3
33447	3169	6
23532	55677	3
33704	49152	1
9844	53669	3
46190	135	5
31740	870	3
63451	40022	3
64059	10686	3
13345	10969	6
60519	29167	3
31501	54269	3
35959	25879	3
57632	135	5
30400	135	5
64214	1140	8
58108	46277	6
26995	2034	6
40269	34219	8
33253	6574	1
17666	135	5
55878	15618	6
17288	135	5
19760	1710	6
40778	26879	6
6195	36588	3
30748	135	5
35051	1278	1
7307	135	5
59853	4354	3
64248	135	5
68698	27073	8
46477	54252	0
39497	135	5
51597	954	6
52511	28809	6
21447	33544	8
3682	43350	6
28771	72107	3
19579	961	8
41666	4710	6
50344	26231	1
43942	10585	6
9868	6460	3
9741	32195	0
12841	40588	3
57203	71076	6
53087	135	5
11874	2716	8
17091	2442	6
35456	2372	6
73974	28809	6
40577	46277	6
34799	135	5
25866	3425	6
46997	135	5
35761	4531	6
61177	40960	6
35411	18053	3
47	2176	1
8047	135	5
42948	135	5
44904	135	5
57621	289	0
19210	135	5
67760	51602	3
36501	135	5
38220	16833	3
23484	45091	6
11568	55067	0
19934	49559	3
4653	135	5
11193	135	5
62706	135	5
24708	66271	12
38500	84	6
49897	1597	6
60862	65855	8
54013	56992	3
58714	135	5
1585	43350	6
10746	4070	6
20212	41778	8
34194	63413	3
45918	117	8
26931	25788	8
4926	33833	3
48929	3439	3
19055	5758	6
45774	135	5
50207	3859	3
55386	44	3
3563	8158	3
22513	14465	0
19633	17095	3
38961	25301	3
64177	36970	6
48662	1597	6
53695	5838	6
49178	38005	3
31335	45874	3
72796	28589	6
10546	135	5
11483	12800	3
39085	21229	6
61026	1362	3
28219	416	3
42247	49711	8
70555	135	5
36386	52637	3
38932	32937	3
23888	135	5
26994	135	5
43618	49610	8
34914	51033	3
35902	135	5
45502	135	5
57601	135	5
38190	41236	3
32935	135	5
30555	2176	1
44516	11129	8
32853	2970	1
61965	21351	3
9313	40	1
36898	3533	6
72637	135	5
16181	3566	3
18213	135	5
4957	19	5
22690	903	12
26140	135	5
52272	135	5
61373	4462	1
22910	8150	6
45143	55948	12
56720	3425	6
44876	17960	0
53021	56810	1
22950	13160	6
31042	12053	3
57372	1357	6
53908	19	5
40760	135	5
27925	135	5
34636	27533	6
65895	11473	3
8939	19	5
2686	10734	1
33838	135	5
61370	3430	3
6674	18711	6
70082	135	5
64329	135	5
40893	11437	3
40123	55771	8
41966	69932	8
1839	10139	0
24687	7	3
56569	11024	3
65227	135	5
58562	43204	8
21698	135	5
28450	40521	3
57497	135	5
44303	51033	3
33078	33705	3
3067	135	5
21674	62332	3
49129	135	5
38404	1870	1
36688	24169	1
50829	11832	6
40816	19	5
11228	42962	3
41213	32746	0
12712	41776	6
38785	38676	3
2854	21222	8
67012	23503	3
61715	70990	6
29357	135	5
39738	1771	1
53038	5838	6
997	33113	3
71564	135	5
73801	135	5
22041	64086	3
9541	12972	3
20371	57648	3
57434	135	5
54838	1085	6
9158	21128	3
10639	135	5
1687	8099	3
17893	23550	6
29024	135	5
69628	2093	3
8851	590	3
19932	58266	3
58733	135	5
38561	135	5
12044	135	5
73394	58399	3
49491	72845	3
30132	46277	6
38915	53852	0
14403	10082	3
31357	135	5
9457	8439	0
65136	41776	6
72846	7721	6
50041	8487	1
23589	135	5
61304	2099	3
65178	106	6
20974	4037	6
58270	135	5
30465	51299	3
29678	22100	1
5071	4981	0
20057	33739	1
57639	70990	6
15416	5183	1
20345	8888	3
15066	14899	3
37662	49912	6
11327	19	5
45393	67896	0
56759	66648	8
45349	19	5
14334	34998	12
37014	23694	3
7745	11462	6
69423	5773	3
6388	8218	0
64802	135	5
56969	510	3
41111	1710	6
14593	4858	6
46385	37616	8
5051	10525	3
17213	14969	8
71399	135	5
57256	30326	3
63237	135	5
33207	23659	3
39207	71502	3
31026	135	5
4181	135	5
10928	10333	3
41497	135	5
35576	26629	12
38511	21510	3
39348	5245	6
41757	135	5
34065	18711	6
43516	4020	6
43226	29167	3
57788	19	5
16482	19	5
21035	43648	6
4788	21128	3
38223	151	6
50860	14847	6
32541	60559	3
71270	135	5
21589	19	5
30301	63017	6
38381	6618	1
54852	50423	3
28987	4368	6
59126	637	3
66767	135	5
50787	71701	0
67644	24909	1
64024	1042	6
56811	28712	6
12108	6462	1
57215	135	5
65152	16982	3
12811	52937	6
8830	360	3
38548	1	0
37574	19	5
58627	1904	6
13541	19	5
31775	8475	3
35370	19	5
28245	135	5
44312	21041	3
14025	55051	3
16146	54	6
53855	69154	3
30361	16906	6
19917	135	5
20203	135	5
54992	21280	8
61291	70496	3
3762	64223	3
7806	28425	3
42850	15683	3
64583	23717	8
70841	51299	3
31574	50063	6
32055	43876	12
69377	135	5
32391	2388	6
12547	66	6
70310	70295	3
29545	135	5
72259	135	5
56918	19	5
24175	135	5
22666	31970	8
42892	17742	3
48216	409	6
57946	135	5
21390	55677	3
53477	48290	3
38805	135	5
37705	27021	3
37955	3370	8
6028	10876	0
40386	70990	6
72358	37803	3
36317	10655	6
46848	24375	3
26080	50495	3
29626	3566	3
38302	135	5
38954	2442	6
7730	4153	6
36435	15469	8
60567	135	5
44028	55121	6
35749	135	5
49760	26879	6
38551	135	5
41674	22232	3
67355	135	5
20926	11990	8
58224	135	5
21176	3533	6
